4.16.221|江苏
4.16.222|江苏
4.16.223|江苏
4.16.2|中国电信集团
4.16.224|陕西
4.16.225|陕西
4.16.226|陕西
4.16.227|陕西
4.16.228|陕西
4.16.229|陕西
4.16.230|陕西
4.16.231|陕西
4.16.232|陕西
4.16.233|陕西
4.16.234|陕西
4.16.235|陕西
4.16.236|陕西
4.16.237|陕西
4.16.238|陕西
4.16.239|陕西
4.16.240|陕西
4.16.241|陕西
4.16.242|陕西
4.16.243|陕西
4.16.244|陕西
4.16.245|陕西
4.16.246|陕西
4.16.247|陕西
4.16.248|陕西
4.16.249|陕西
4.16.250|陕西
4.16.251|陕西
4.16.252|陕西
4.16.253|陕西
4.16.254|陕西
4.16.255|陕西
4.16.64|北京
4.16.65|北京
4.16.66|北京
4.16.67|北京
4.16.68|北京
4.16.69|北京
4.16.70|北京
4.16.71|北京
4.16.72|北京
4.16.73|北京
4.16.74|北京
4.16.75|北京
4.16.76|北京
4.16.77|北京
4.16.78|北京
4.16.79|北京
4.16.80|北京
4.16.81|北京
4.16.82|北京
4.16.83|北京
4.16.84|北京
4.16.85|北京
4.16.86|北京
4.16.87|北京
4.16.88|北京
4.16.89|北京
4.16.90|北京
4.16.91|北京
4.16.92|北京
4.16.93|北京
4.16.94|北京
4.16.95|北京
4.16.96|上海
4.16.97|上海
4.16.98|上海
4.16.99|上海
4.16.100|上海
4.16.101|上海
4.16.102|上海
4.16.103|上海
4.16.104|上海
4.16.105|上海
4.16.106|上海
4.16.107|上海
4.16.108|上海
4.16.109|上海
4.16.110|上海
4.16.111|上海
4.16.112|上海
4.16.113|上海
4.16.114|上海
4.16.115|上海
4.16.116|上海
4.16.117|上海
4.16.118|上海
4.16.119|上海
4.16.120|上海
4.16.121|上海
4.16.122|上海
4.16.123|上海
4.16.124|上海
4.16.125|上海
4.16.126|上海
4.16.127|上海
10.3|中国电信集团
10.4|上海
10.5|上海
10.6|上海
10.7|上海
10.16|广东
10.17|广东
10.18|广东
10.19|广东
10.36|湖北
10.37|湖北
10.38|湖北
10.39|湖北
10.40|四川
10.41|四川
10.42|四川
10.43|四川
10.46|贵州
10.47|贵州
10.104|云南
10.105|云南
10.106|云南
10.107|云南
10.108|云南
10.109|云南
10.110|云南
10.111|云南
10.52|甘肃
10.53|甘肃
10.60|新疆
10.61|新疆
10.62|北京
10.63|北京
172.22|河南
172.23|河北
172.24|天津
172.20|山东
172.21|山西
172.19|内蒙古
172.17|辽宁
172.18|吉林
172.16|黑龙江
10.88|湖南
10.89|湖南
10.90|湖南
10.91|湖南
4.16.0|集团
4.16.1|集团
4.16.2|集团
4.16.3|集团
4.16.4|集团
4.16.5|集团
4.16.6|集团
4.16.7|集团
4.16.8|集团
4.16.9|集团
4.16.10|集团
4.16.11|集团
4.16.12|集团
4.16.13|集团
4.16.14|集团
4.16.15|集团
4.16.16|集团
4.16.17|集团
4.16.18|集团
4.16.19|集团
4.16.20|集团
4.16.21|集团
4.16.22|集团
4.16.23|集团
4.16.24|集团
4.16.25|集团
4.16.26|集团
4.16.27|集团
4.16.28|集团
4.16.29|集团
4.16.30|集团
4.16.31|集团
4.16.32|集团
4.16.33|集团
4.16.34|集团
4.16.35|集团
4.16.36|集团
4.16.37|集团
4.16.38|集团
4.16.39|集团
4.16.40|集团
4.16.41|集团
4.16.42|集团
4.16.43|集团
4.16.44|集团
4.16.45|集团
4.16.46|集团
4.16.47|集团
4.16.48|集团
4.16.49|集团
4.16.50|集团
4.16.51|集团
4.16.52|集团
4.16.53|集团
4.16.54|集团
4.16.55|集团
4.16.56|集团
4.16.57|集团
4.16.58|集团
4.16.59|集团
4.16.60|集团
4.16.61|集团
4.16.62|集团
4.16.63|集团
10.254.180|中国电信集团
10.254.181|中国电信集团
10.254.182|中国电信集团
10.254.183|中国电信集团
10.254.184|中国电信集团
10.254.185|中国电信集团
10.254.186|中国电信集团
10.254.187|中国电信集团
10.252.180|中国电信集团
10.252.181|中国电信集团
10.252.182|中国电信集团
10.252.183|中国电信集团
10.252.184|中国电信集团
10.252.185|中国电信集团
10.252.186|中国电信集团
10.252.187|中国电信集团
10.15|国际
10.126|外部客户									
10.135|内蒙古
10.242|内蒙古
10.251.49.0|北京
10.251.50.0|北京
10.251.51.0|北京
10.251.52.0|北京
10.251.53.0|贵州
10.251.54.0|北京
10.251.55.0|北京
10.251.61.0|内蒙古
10.251.62.0|上海
